Id,District.Name,Neighborhood.Name,Longitude,Latitude,Month,Day.Span,Hour.Span,Weekday,Weekday.Weekend,Mild.injuries,Serious.injuries,Victims,Vehicles.involved,District.Name_imp,Neighborhood.Name_imp
2017S002182    ,Les Corts,Pedralbes,2.127381,41.384733,March,16-20,09-12h,Saturday,Weekend,1,0,1,1,FALSE,FALSE
2017S006700    ,Les Corts,la Maternitat i Sant Ramon,2.121747,41.383916,August,1-5,15-18h,Wednesday,Weekday,1,0,1,2,FALSE,FALSE
2017S004801    ,Les Corts,la Maternitat i Sant Ramon,2.122488,41.384441,May,26-31,21-00h,Wednesday,Weekday,2,0,2,2,FALSE,FALSE
2017S005633    ,Les Corts,la Maternitat i Sant Ramon,2.123275,41.387282,June,26-31,15-18h,Wednesday,Weekday,2,0,2,2,FALSE,FALSE
2017S006559    ,Les Corts,la Maternitat i Sant Ramon,2.11385,41.383268,July,26-31,18-21h,Thursday,Weekday,0,0,0,2,FALSE,FALSE
2017S009730    ,Les Corts,la Maternitat i Sant Ramon,2.107841,41.38302,November,21-25,00-03h,Thursday,Weekday,2,0,2,1,FALSE,FALSE
2017S007553    ,Les Corts,la Maternitat i Sant Ramon,2.106528,41.382695,September,11-15,06-09h,Tuesday,Weekday,1,0,1,2,FALSE,FALSE
2017S004607    ,Les Corts,la Maternitat i Sant Ramon,2.104754,41.38224,May,21-25,06-09h,Thursday,Weekday,1,0,1,2,FALSE,FALSE
2017S007844    ,Les Corts,la Maternitat i Sant Ramon,2.127194,41.385724,September,21-25,09-12h,Friday,Weekday,2,0,2,2,FALSE,FALSE
2017S005714    ,Les Corts,la Maternitat i Sant Ramon,2.1255,41.385357,June,26-31,15-18h,Friday,Weekday,1,0,1,2,FALSE,FALSE
2017S009167    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,2.152045,41.399693,November,6-10,12-15h,Monday,Weekday,1,0,1,2,FALSE,FALSE
2017S010220    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,2.150867,41.400464,December,6-10,15-18h,Saturday,Weekend,1,0,1,1,FALSE,FALSE
2017S005955    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,2.14605,41.399065,July,6-10,18-21h,Saturday,Weekend,1,0,1,2,FALSE,FALSE
2017S002299    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,2.148181,41.395355,March,21-25,12-15h,Wednesday,Weekday,1,0,1,2,FALSE,FALSE
2017S003143    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,2.14927,41.398779,April,1-5,09-12h,Wednesday,Weekday,1,0,1,1,FALSE,FALSE
2017S000492    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,2.152091,41.399963,January,16-20,15-18h,Wednesday,Weekday,3,0,3,2,FALSE,FALSE
2017S001473    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,2.148775,41.400498,February,21-25,12-15h,Wednesday,Weekday,1,0,1,2,FALSE,FALSE
2017S005450    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,2.142146,41.399666,June,21-25,21-00h,Wednesday,Weekday,2,0,2,2,FALSE,FALSE
2017S010354    ,Sarrià-Sant Gervasi,Sarrià,2.111105,41.411954,December,11-15,06-09h,Friday,Weekday,1,0,1,1,FALSE,FALSE
2017S004649    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,2.142555,41.403494,May,26-31,09-12h,Friday,Weekday,0,0,0,1,FALSE,FALSE
2017S001397    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,2.150008,41.394369,February,16-20,00-03h,Monday,Weekday,0,0,0,2,FALSE,FALSE
2017S009761    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,2.154268,41.39581,November,21-25,21-00h,Friday,Weekday,1,0,1,2,FALSE,FALSE
2017S010597    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,2.145498,41.395995,December,21-25,12-15h,Friday,Weekday,2,0,2,2,FALSE,FALSE
2017S007949    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,2.144824,41.393533,September,26-31,09-12h,Tuesday,Weekday,1,0,1,1,FALSE,FALSE
2017S009251    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,2.14351,41.392928,November,6-10,06-09h,Thursday,Weekday,1,0,1,2,FALSE,FALSE
2017S008406    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,2.142535,41.393562,October,11-15,18-21h,Wednesday,Weekday,1,0,1,2,FALSE,FALSE
2017S001360    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,2.140141,41.400076,February,16-20,09-12h,Friday,Weekday,0,0,0,1,FALSE,FALSE
2017S008500    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,2.150008,41.394369,October,16-20,06-09h,Monday,Weekday,2,0,2,3,FALSE,FALSE
2017S009059    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,2.140592,41.397175,November,1-5,15-18h,Thursday,Weekday,0,1,1,1,FALSE,FALSE
2017S001962    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,2.138825,41.391215,March,6-10,09-12h,Friday,Weekday,1,0,1,2,FALSE,FALSE
2017S005459    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,2.143837,41.397196,June,21-25,09-12h,Thursday,Weekday,1,0,1,1,FALSE,FALSE
2017S001720    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,2.136365,41.391619,March,1-5,12-15h,Thursday,Weekday,2,0,2,2,FALSE,FALSE
2017S001486    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,2.132853,41.397779,February,21-25,21-00h,Wednesday,Weekday,3,0,3,2,FALSE,FALSE
2017S000200    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,2.132978,41.397506,January,6-10,18-21h,Monday,Weekday,2,0,2,2,FALSE,FALSE
2017S010038    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,2.146396,41.393458,December,1-5,09-12h,Friday,Weekday,1,0,1,3,FALSE,FALSE
2017S006975    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,2.145874,41.393325,August,11-15,15-18h,Monday,Weekday,1,0,1,2,FALSE,FALSE
2017S010269    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,2.150067,41.395525,December,11-15,06-09h,Tuesday,Weekday,2,0,2,2,FALSE,FALSE
2017S004077    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,2.150067,41.395525,May,6-10,15-18h,Monday,Weekday,1,0,1,2,FALSE,FALSE
2017S008926    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,2.138633,41.392999,October,26-31,15-18h,Saturday,Weekend,1,0,1,2,FALSE,FALSE
2017S010634    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,2.138633,41.392999,December,21-25,00-03h,Sunday,Weekend,2,0,2,3,FALSE,FALSE
2017S008851    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,2.145535,41.393001,October,26-31,06-09h,Thursday,Weekday,1,0,1,1,FALSE,FALSE
2017S004571    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,2.145013,41.396267,May,21-25,21-00h,Tuesday,Weekday,2,0,2,2,FALSE,FALSE
2017S001093    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,2.143372,41.392863,February,6-10,12-15h,Thursday,Weekday,1,0,1,2,FALSE,FALSE
2017S004250    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,2.1443,41.395922,May,11-15,00-03h,Saturday,Weekend,0,0,0,5,FALSE,FALSE
2017S008551    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,2.13632,41.397653,October,16-20,18-21h,Tuesday,Weekday,0,1,1,1,FALSE,FALSE
2017S006723    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,2.139396,41.391351,August,1-5,09-12h,Thursday,Weekday,1,0,1,2,FALSE,FALSE
2017S007946    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,2.146679,41.396113,September,26-31,09-12h,Tuesday,Weekday,1,0,1,2,FALSE,FALSE
2017S005975    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,2.135364,41.397778,July,6-10,21-00h,Sunday,Weekend,2,0,2,1,FALSE,FALSE
2017S005038    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,2.136365,41.391619,June,6-10,21-00h,Thursday,Weekday,2,0,2,2,FALSE,FALSE
2017S009452    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,2.145766,41.396808,November,11-15,18-21h,Tuesday,Weekday,1,0,1,2,FALSE,FALSE
2017S004356    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,2.135364,41.397778,May,16-20,15-18h,Tuesday,Weekday,0,0,0,2,FALSE,FALSE
2017S005116    ,Sarrià-Sant Gervasi,Sarrià,2.118654,41.398535,June,11-15,15-18h,Sunday,Weekend,1,0,1,2,FALSE,FALSE
2017S003918    ,Sarrià-Sant Gervasi,Sarrià,2.118015,41.39824,May,1-5,12-15h,Wednesday,Weekday,0,1,1,2,FALSE,FALSE
2017S004789    ,Sarrià-Sant Gervasi,Sarrià,2.119247,41.39673,May,26-31,15-18h,Wednesday,Weekday,1,0,1,2,FALSE,FALSE
2017S001973    ,Sarrià-Sant Gervasi,Sarrià,2.121906,41.391944,March,6-10,15-18h,Friday,Weekday,1,0,1,2,FALSE,FALSE
2017S008969    ,Sarrià-Sant Gervasi,Sarrià,2.122307,41.400848,October,26-31,09-12h,Monday,Weekday,2,0,2,3,FALSE,FALSE
2017S006107    ,Sarrià-Sant Gervasi,Sarrià,2.121506,41.401939,July,11-15,12-15h,Thursday,Weekday,2,0,2,3,FALSE,FALSE
2017S005919    ,Sarrià-Sant Gervasi,Sarrià,2.121169,41.393878,July,1-5,15-18h,Wednesday,Weekday,1,0,1,2,FALSE,FALSE
2017S000220    ,Sarrià-Sant Gervasi,Sarrià,2.114053,41.399263,January,6-10,12-15h,Tuesday,Weekday,1,0,1,2,FALSE,FALSE
2017S008844    ,Sarrià-Sant Gervasi,Sarrià,2.12242,41.401966,October,21-25,15-18h,Wednesday,Weekday,1,0,1,2,FALSE,FALSE
2017S000727    ,Sarrià-Sant Gervasi,Sarrià,2.118999,41.397958,January,26-31,15-18h,Friday,Weekday,1,0,1,1,FALSE,FALSE
2017S001622    ,Sarrià-Sant Gervasi,Sarrià,2.114218,41.401307,February,26-31,18-21h,Monday,Weekday,1,0,1,2,FALSE,FALSE
2017S002384    ,Sarrià-Sant Gervasi,Sarrià,2.120866,41.401726,March,21-25,18-21h,Friday,Weekday,3,0,3,2,FALSE,FALSE
2017S004576    ,Sarrià-Sant Gervasi,Sarrià,2.113402,41.400291,May,21-25,06-09h,Wednesday,Weekday,3,0,3,4,FALSE,FALSE
2017S009896    ,Sarrià-Sant Gervasi,Sarrià,2.112579,41.397293,November,26-31,09-12h,Tuesday,Weekday,1,0,1,3,FALSE,FALSE
2017S001035    ,Sarrià-Sant Gervasi,Sarrià,2.118418,41.40482,February,6-10,18-21h,Tuesday,Weekday,1,0,1,3,FALSE,FALSE
2017S004419    ,Sarrià-Sant Gervasi,Sarrià,2.103365,41.407379,May,16-20,15-18h,Thursday,Weekday,2,0,2,2,FALSE,FALSE
2017S003313    ,Sarrià-Sant Gervasi,Sarrià,2.115216,41.405812,April,11-15,12-15h,Tuesday,Weekday,1,0,1,1,FALSE,FALSE
2017S003733    ,Sarrià-Sant Gervasi,Sarrià,2.14429,41.428936,April,26-31,06-09h,Thursday,Weekday,1,0,1,2,FALSE,FALSE
2017S009500    ,Sarrià-Sant Gervasi,Sarrià,2.114166,41.406581,November,16-20,09-12h,Thursday,Weekday,2,0,2,1,FALSE,FALSE
2017S010255    ,Sarrià-Sant Gervasi,les Tres Torres,2.130786,41.397097,December,11-15,15-18h,Monday,Weekday,1,0,1,1,FALSE,FALSE
2017S001283    ,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,2.1306,41.403917,February,11-15,18-21h,Wednesday,Weekday,1,0,1,2,FALSE,FALSE
2017S010615    ,Sarrià-Sant Gervasi,les Tres Torres,2.129375,41.39581,December,21-25,09-12h,Saturday,Weekend,1,0,1,1,FALSE,FALSE
2017S008147    ,Sarrià-Sant Gervasi,les Tres Torres,2.133154,41.398204,October,1-5,12-15h,Tuesday,Weekday,1,0,1,2,FALSE,FALSE
2017S000772    ,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,2.127941,41.403541,January,26-31,12-15h,Sunday,Weekend,1,0,1,2,FALSE,FALSE
2017S000728    ,Sarrià-Sant Gervasi,les Tres Torres,2.127206,41.398831,January,26-31,15-18h,Friday,Weekday,1,0,1,2,FALSE,FALSE
2017S001192    ,Sarrià-Sant Gervasi,les Tres Torres,2.124189,41.39959,February,11-15,12-15h,Monday,Weekday,1,0,1,1,FALSE,FALSE
2017S004669    ,Sarrià-Sant Gervasi,les Tres Torres,2.127594,41.397291,May,26-31,18-21h,Friday,Weekday,0,0,0,2,FALSE,FALSE
2017S001015    ,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,2.13139,41.405482,February,6-10,12-15h,Tuesday,Weekday,0,0,0,1,FALSE,FALSE
2017S000671    ,Sarrià-Sant Gervasi,les Tres Torres,2.130475,41.399289,January,21-25,21-00h,Wednesday,Weekday,1,0,1,2,FALSE,FALSE
2017S003190    ,Sarrià-Sant Gervasi,les Tres Torres,2.129917,41.397641,April,6-10,12-15h,Thursday,Weekday,1,0,1,2,FALSE,FALSE
2017S010069    ,Sarrià-Sant Gervasi,les Tres Torres,2.128006,41.397787,December,1-5,09-12h,Saturday,Weekend,0,0,0,1,FALSE,FALSE
2017S010085    ,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,2.13139,41.405482,December,1-5,18-21h,Saturday,Weekend,2,2,4,1,FALSE,FALSE
2017S003409    ,Sarrià-Sant Gervasi,Sarrià,2.129023,41.393405,April,11-15,21-00h,Friday,Weekday,1,0,1,1,FALSE,FALSE
2017S003063    ,Sarrià-Sant Gervasi,Sarrià,2.129023,41.393405,April,1-5,06-09h,Monday,Weekday,1,0,1,2,FALSE,FALSE
2017S002256    ,Sarrià-Sant Gervasi,les Tres Torres,2.122369,41.391477,March,21-25,09-12h,Tuesday,Weekday,1,0,1,2,FALSE,FALSE
2017S005925    ,Sarrià-Sant Gervasi,les Tres Torres,2.13073,41.393494,July,1-5,15-18h,Wednesday,Weekday,0,0,0,2,FALSE,FALSE
2017S003991    ,Sarrià-Sant Gervasi,les Tres Torres,2.133611,41.394053,May,1-5,15-18h,Friday,Weekday,3,0,3,2,FALSE,FALSE
2017S006137    ,Sarrià-Sant Gervasi,Sarrià,2.122262,41.395794,July,11-15,06-09h,Friday,Weekday,0,0,0,1,FALSE,FALSE
2017S008433    ,Sarrià-Sant Gervasi,les Tres Torres,2.12943,41.39048,October,11-15,09-12h,Friday,Weekday,1,0,1,2,FALSE,FALSE
2017S010658    ,Sarrià-Sant Gervasi,les Tres Torres,2.12943,41.39048,December,26-31,00-03h,Tuesday,Weekday,1,0,1,1,FALSE,FALSE
2017S010599    ,Sarrià-Sant Gervasi,les Tres Torres,2.131757,41.392313,December,21-25,15-18h,Friday,Weekday,1,0,1,2,FALSE,FALSE
2017S001784    ,Sarrià-Sant Gervasi,Sarrià,2.122805,41.395358,March,1-5,18-21h,Friday,Weekday,1,0,1,1,FALSE,FALSE
2017S000253    ,Sarrià-Sant Gervasi,les Tres Torres,2.129917,41.39251,January,11-15,15-18h,Wednesday,Weekday,1,0,1,2,FALSE,FALSE
2017S001326    ,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,2.131426,41.414127,February,16-20,09-12h,Friday,Weekday,5,0,5,5,FALSE,FALSE
2017S000324    ,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,2.131426,41.414127,January,11-15,12-15h,Friday,Weekday,1,0,1,2,FALSE,FALSE
2017S007808    ,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,2.134956,41.402568,September,21-25,06-09h,Thursday,Weekday,1,0,1,1,FALSE,FALSE
2017S009150    ,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,2.135786,41.41513,November,1-5,12-15h,Sunday,Weekend,1,0,1,2,FALSE,FALSE
2017S007708    ,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,2.13846,41.403419,September,16-20,06-09h,Monday,Weekday,1,0,1,2,FALSE,FALSE
2017S007765    ,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,2.139775,41.404872,September,16-20,12-15h,Tuesday,Weekday,1,0,1,2,FALSE,FALSE
2017S005659    ,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,2.131426,41.414127,June,26-31,12-15h,Thursday,Weekday,2,0,2,3,FALSE,FALSE
2017S003607    ,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,2.143685,41.427872,April,21-25,00-03h,Saturday,Weekend,1,0,1,2,FALSE,FALSE
2017S000224    ,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,2.137103,41.409426,January,6-10,12-15h,Tuesday,Weekday,1,0,1,2,FALSE,FALSE
2017S010068    ,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,2.13734,41.408965,December,1-5,09-12h,Saturday,Weekend,0,0,0,2,FALSE,FALSE
2017S007991    ,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,2.134762,41.413287,September,26-31,21-00h,Wednesday,Weekday,2,0,2,2,FALSE,FALSE
2017S007211    ,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,2.122736,41.407889,August,26-31,09-12h,Monday,Weekday,1,0,1,4,FALSE,FALSE
2017S009898    ,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,2.124398,41.409204,November,26-31,06-09h,Tuesday,Weekday,2,0,2,3,FALSE,FALSE
2017S003351    ,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,2.14429,41.428936,April,11-15,21-00h,Wednesday,Weekday,1,0,1,2,FALSE,FALSE
2017S009553    ,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,2.129604,41.412944,November,16-20,12-15h,Friday,Weekday,3,0,3,4,FALSE,FALSE
2017S007053    ,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,2.122895,41.407801,August,16-20,00-03h,Friday,Weekday,2,0,2,2,FALSE,FALSE
2017S008562    ,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,2.12411,41.408915,October,16-20,06-09h,Wednesday,Weekday,1,0,1,2,FALSE,FALSE
2017S008706    ,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,2.131399,41.416276,October,21-25,12-15h,Saturday,Weekend,1,0,1,2,FALSE,FALSE
2017S003547    ,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,2.14429,41.428936,April,21-25,06-09h,Friday,Weekday,2,0,2,3,FALSE,FALSE
2017S002023    ,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,2.130038,41.409413,March,11-15,06-09h,Monday,Weekday,1,0,1,2,FALSE,FALSE
2017S007082    ,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,2.125734,41.412254,August,16-20,15-18h,Saturday,Weekend,1,0,1,1,FALSE,FALSE
2017S000255    ,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,2.122736,41.407889,January,11-15,15-18h,Wednesday,Weekday,1,0,1,2,FALSE,FALSE
2017S006481    ,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,2.126364,41.405146,July,21-25,09-12h,Tuesday,Weekday,1,0,1,6,FALSE,FALSE
2017S006530    ,Sarrià-Sant Gervasi,el Putxet i el Farró,2.148053,41.407674,July,26-31,18-21h,Wednesday,Weekday,1,0,1,2,FALSE,FALSE
2017S010109    ,Sarrià-Sant Gervasi,el Putxet i el Farró,2.138858,41.41342,December,1-5,12-15h,Monday,Weekday,2,0,2,1,FALSE,FALSE
2017S003047    ,Sarrià-Sant Gervasi,el Putxet i el Farró,2.140971,41.404671,April,1-5,21-00h,Sunday,Weekend,2,0,2,2,FALSE,FALSE
2017S001395    ,Sarrià-Sant Gervasi,el Putxet i el Farró,2.138293,41.407773,February,16-20,18-21h,Sunday,Weekend,1,0,1,2,FALSE,FALSE
2017S010004    ,Sarrià-Sant Gervasi,el Putxet i el Farró,2.151071,41.401074,November,26-31,18-21h,Thursday,Weekday,2,0,2,2,FALSE,FALSE
2017S006677    ,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,2.134194,41.401484,August,1-5,00-03h,Wednesday,Weekday,1,0,1,2,FALSE,FALSE
2017S007102    ,Sarrià-Sant Gervasi,el Putxet i el Farró,2.145791,41.407409,August,21-25,09-12h,Monday,Weekday,1,0,1,2,FALSE,FALSE
2017S006518    ,Sarrià-Sant Gervasi,el Putxet i el Farró,2.145436,41.405628,July,26-31,12-15h,Wednesday,Weekday,1,0,1,2,FALSE,FALSE
2017S003218    ,Sarrià-Sant Gervasi,el Putxet i el Farró,2.146814,41.405903,April,6-10,06-09h,Friday,Weekday,3,0,3,2,FALSE,FALSE
2017S007989    ,Sarrià-Sant Gervasi,el Putxet i el Farró,2.147749,41.401884,September,26-31,18-21h,Wednesday,Weekday,1,0,1,2,FALSE,FALSE
2017S009705    ,Sarrià-Sant Gervasi,el Putxet i el Farró,2.146352,41.405584,November,11-15,06-09h,Tuesday,Weekday,1,0,1,2,FALSE,FALSE
2017S004737    ,Sarrià-Sant Gervasi,el Putxet i el Farró,2.147331,41.405631,May,26-31,21-00h,Monday,Weekday,1,0,1,2,FALSE,FALSE
2017S006324    ,Sarrià-Sant Gervasi,el Putxet i el Farró,2.147157,41.405922,July,16-20,18-21h,Wednesday,Weekday,1,0,1,1,FALSE,FALSE
2017S000430    ,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,2.132727,41.4034,January,16-20,18-21h,Monday,Weekday,1,0,1,2,FALSE,FALSE
2017S010032    ,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",2.096729,41.419156,November,26-31,18-21h,Thursday,Weekday,1,0,1,2,FALSE,FALSE
2017S004143    ,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",2.095693,41.425091,May,6-10,18-21h,Tuesday,Weekday,2,0,2,2,FALSE,FALSE
2017S000375    ,Gràcia,Vallcarca i els Penitents,2.146479,41.409619,January,11-15,21-00h,Saturday,Weekend,1,0,1,1,FALSE,FALSE
2017S006425    ,Gràcia,Vallcarca i els Penitents,2.147004,41.409838,July,21-25,06-09h,Sunday,Weekend,2,0,2,1,FALSE,FALSE
2017S010479    ,Gràcia,Vallcarca i els Penitents,2.14571,41.411781,December,16-20,18-21h,Monday,Weekday,2,0,2,2,FALSE,FALSE
2017S006411    ,Gràcia,Vallcarca i els Penitents,2.137599,41.41575,July,21-25,18-21h,Saturday,Weekend,1,0,1,2,FALSE,FALSE
2017S007497    ,Gràcia,Vallcarca i els Penitents,2.149747,41.407827,September,6-10,09-12h,Saturday,Weekend,1,0,1,2,FALSE,FALSE
2017S010459    ,Gràcia,Vallcarca i els Penitents,2.149393,41.408095,December,16-20,12-15h,Monday,Weekday,1,0,1,2,FALSE,FALSE
2017S008592    ,Gràcia,Vallcarca i els Penitents,2.149393,41.408095,October,16-20,15-18h,Wednesday,Weekday,1,0,1,2,FALSE,FALSE
2017S006577    ,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",2.113257,41.416606,July,26-31,15-18h,Friday,Weekday,1,0,1,1,FALSE,FALSE
2017S000451    ,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",2.104896,41.414359,January,16-20,09-12h,Tuesday,Weekday,1,0,1,1,FALSE,FALSE
2017S009293    ,Gràcia,el Coll,2.15071,41.418471,November,6-10,00-03h,Friday,Weekday,1,0,1,1,FALSE,FALSE
2017S006512    ,Gràcia,Vallcarca i els Penitents,2.144678,41.414146,July,26-31,06-09h,Wednesday,Weekday,1,0,1,2,FALSE,FALSE
2017S005618    ,Gràcia,el Coll,2.148669,41.419615,June,26-31,21-00h,Tuesday,Weekday,1,0,1,1,FALSE,FALSE
2017S004240    ,Gràcia,Vallcarca i els Penitents,2.143044,41.420717,May,11-15,18-21h,Friday,Weekday,1,0,1,4,FALSE,FALSE
2017S010601    ,Gràcia,Vallcarca i els Penitents,2.137599,41.41575,December,21-25,18-21h,Friday,Weekday,1,0,1,2,FALSE,FALSE
2017S006369    ,Gràcia,Vallcarca i els Penitents,2.136965,41.415713,July,21-25,06-09h,Friday,Weekday,1,0,1,2,FALSE,FALSE
2017S001822    ,Gràcia,Vallcarca i els Penitents,2.138768,41.417582,March,1-5,15-18h,Sunday,Weekend,3,0,3,2,FALSE,FALSE
2017S004319    ,Gràcia,Vallcarca i els Penitents,2.137599,41.41575,May,11-15,15-18h,Monday,Weekday,0,0,0,1,FALSE,FALSE
2017S006646    ,Gràcia,Vallcarca i els Penitents,2.139803,41.419502,July,26-31,15-18h,Monday,Weekday,2,0,2,2,FALSE,FALSE
2017S008095    ,Gràcia,Vallcarca i els Penitents,2.142526,41.41544,October,1-5,12-15h,Sunday,Weekend,1,0,1,1,FALSE,FALSE
2017S003298    ,Gràcia,la Vila de Gràcia,2.151312,41.407373,April,6-10,15-18h,Monday,Weekday,1,0,1,2,FALSE,FALSE
2017S006109    ,Gràcia,la Vila de Gràcia,2.149896,41.402933,July,11-15,15-18h,Thursday,Weekday,2,0,2,2,FALSE,FALSE
2017S010309    ,Gràcia,la Vila de Gràcia,2.152322,41.400501,December,11-15,12-15h,Wednesday,Weekday,1,0,1,2,FALSE,FALSE
2017S005872    ,Gràcia,la Vila de Gràcia,2.150068,41.406038,July,1-5,15-18h,Wednesday,Weekday,1,0,1,2,FALSE,FALSE
2017S008910    ,Gràcia,la Vila de Gràcia,2.149392,41.406132,October,26-31,21-00h,Friday,Weekday,1,0,1,2,FALSE,FALSE
2017S003096    ,Gràcia,la Vila de Gràcia,2.150226,41.403852,April,1-5,09-12h,Monday,Weekday,1,0,1,2,FALSE,FALSE
2017S001454    ,Gràcia,la Salut,2.161651,41.413265,February,21-25,15-18h,Tuesday,Weekday,1,0,1,2,FALSE,FALSE
2017S004566    ,Gràcia,la Salut,2.155884,41.410825,May,21-25,15-18h,Tuesday,Weekday,3,0,3,2,FALSE,FALSE
2017S000385    ,Gràcia,la Vila de Gràcia,2.158181,41.410608,January,11-15,09-12h,Sunday,Weekend,1,0,1,1,FALSE,FALSE
2017S004973    ,Gràcia,la Salut,2.157598,41.411227,June,6-10,09-12h,Wednesday,Weekday,1,0,1,2,FALSE,FALSE
2017S005002    ,Gràcia,la Salut,2.15478,41.409253,June,6-10,09-12h,Thursday,Weekday,0,0,0,2,FALSE,FALSE
2017S005191    ,Gràcia,la Salut,2.157253,41.41155,June,11-15,18-21h,Tuesday,Weekday,0,1,1,2,FALSE,FALSE
2017S007710    ,Gràcia,la Salut,2.151043,41.408216,September,16-20,09-12h,Monday,Weekday,1,0,1,2,FALSE,FALSE
2017S008460    ,Gràcia,la Vila de Gràcia,2.16203,41.3998,October,11-15,09-12h,Saturday,Weekend,1,0,1,2,FALSE,FALSE
2017S002055    ,Gràcia,la Vila de Gràcia,2.161864,41.40193,March,11-15,12-15h,Tuesday,Weekday,1,0,1,1,FALSE,FALSE
2017S000082    ,Gràcia,la Vila de Gràcia,2.1604,41.400815,January,1-5,12-15h,Wednesday,Weekday,0,0,0,1,FALSE,FALSE
2017S010723    ,Gràcia,la Vila de Gràcia,2.162258,41.399577,December,26-31,12-15h,Thursday,Weekday,1,0,1,2,FALSE,FALSE
2017S005209    ,Gràcia,la Vila de Gràcia,2.158137,41.395938,June,11-15,12-15h,Wednesday,Weekday,1,0,1,2,FALSE,FALSE
